identifier,version,Node ID,Revision ID,Revision Count,humanCodingScheme,P1 Notation,P2 Notation,P3 Notation,P4 Notation,P5 Notation,P6 Notation,P7 Notation,P8 Notation,P9 Notation,P1 Label,P2 Label,P3 Label,P4 Label,P5 Label,P6 Label,P7 Label,P8 Label,P9 Label,Statement Type,Education Level,Code,Label,fullstatement,concept keywords,Narrative,Notes,Statement Origin,ACT Original,Citations Text,Item Codes,Aligned CCSS/NGSS,Statement Tags,Order,Item Taxonomy Codes,Reporting Categories,Statement Subtype,Progression Group Number,Progression Group Label,Progression Group Level,Begin Grade,Errors and Misconceptions Text,Progression Citations,Errors Citations,Evidence Narrative,Passage/Stimulus Characteristics,Task Content Characteristics,Response and Interaction Characteristics,Key Non-targeted Constructs,Allowed Additional Skill Targets,Construct-Relevant Vocabulary,Vocabulary to Avoid,Task Narrative,Depth of Knowledge,Item Type,Available Tools,Specific Accessibility Concerns,Task Model Variables,Passage/Stimulus Specification,Common Errors and Misconceptions,Stem Requirements,Key and Distractor Requirements,Technology-Enhanced Interation Guidelines,Task Model Notes,Example items (codes or filenames),Example items (HTML),Rubric and Scoring Rules,Item Authoring Tips,Common Item Authoring Problems
caea539e-152e-4d95-ad17-c7a72610d5d8,2016-09-06 T12:54,79381,80554,1,H.A.MATH.SP.DS.RUV.L1.11,H,A,MATH,SP,DS,RUV,L1,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Representations of Univariate Data,"Level 1 - Create and understand picture charts, line plots, tally charts, bar graphs, circle graphs, and data tables, and use them to solve problems and data tables",,,P,2;,,,Create bar graphs,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,2.MD.10,,11,,,Achievement KSAO,3,bar graphs,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eae41e1a-d999-4fa8-a12d-982af189e0e1,2016-09-06 T12:54,79383,80556,1,H.A.MATH.SP.DS.RUV.L1.12,H,A,MATH,SP,DS,RUV,L1,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Representations of Univariate Data,"Level 1 - Create and understand picture charts, line plots, tally charts, bar graphs, circle graphs, and data tables, and use them to solve problems and data tables",,,P,2;,,,Interpret bar graphs,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,2.MD.10,,12,,,Achievement KSAO,3,bar graphs,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f67e4a4-dc18-4557-969a-12260a1005e0,2016-09-06 T12:54,79385,80558,1,H.A.MATH.SP.DS.RUV.L1.13,H,A,MATH,SP,DS,RUV,L1,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Representations of Univariate Data,"Level 1 - Create and understand picture charts, line plots, tally charts, bar graphs, circle graphs, and data tables, and use them to solve problems and data tables",,,P,2;,,,Solve simple problems using information presented in a bar graph,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,2.MD.10,,13,,,Achievement KSAO,3,bar graphs,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6771296f-6b97-4eb4-b5a7-c0df2665e6ba,2016-09-06 T12:54,79387,80560,1,H.A.MATH.SP.DS.RUV.L1.14,H,A,MATH,SP,DS,RUV,L1,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Representations of Univariate Data,"Level 1 - Create and understand picture charts, line plots, tally charts, bar graphs, circle graphs, and data tables, and use them to solve problems and data tables",,,P,2;,,,Create pictographs,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,2.MD.10,,14,,,Achievement KSAO,4,pictographs,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2180f099-f8fc-4e8b-97f9-c91df91ebaa7,2016-09-06 T12:54,79389,80562,1,H.A.MATH.SP.DS.RUV.L1.15,H,A,MATH,SP,DS,RUV,L1,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Representations of Univariate Data,"Level 1 - Create and understand picture charts, line plots, tally charts, bar graphs, circle graphs, and data tables, and use them to solve problems and data tables",,,P,2;,,,Interpret pictographs,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,2.MD.10,,15,,,Achievement KSAO,4,pictographs,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e4a1e3f-42f0-4422-b928-725406effd0c,2016-09-06 T12:54,79391,80564,1,H.A.MATH.SP.DS.RUV.L1.16,H,A,MATH,SP,DS,RUV,L1,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Representations of Univariate Data,"Level 1 - Create and understand picture charts, line plots, tally charts, bar graphs, circle graphs, and data tables, and use them to solve problems and data tables",,,P,3;,,,Represent measurement data using a line plot in halves or quarters,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,3.MD.4,,16,,,Achievement KSAO,2,line plots,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b8b1bd8-1b88-4024-9014-0148ac6d859e,2016-09-06 T12:54,79393,80566,1,H.A.MATH.SP.DS.RUV.L1.17,H,A,MATH,SP,DS,RUV,L1,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Representations of Univariate Data,"Level 1 - Create and understand picture charts, line plots, tally charts, bar graphs, circle graphs, and data tables, and use them to solve problems and data tables",,,P,3;,,,Create a scaled bar graph,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,3.MD.3,,17,,,Achievement KSAO,3,bar graphs,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6959f578-0bf1-46a6-84d1-b399b7199c2d,2016-09-06 T12:54,79395,80568,1,H.A.MATH.SP.DS.RUV.L1.18,H,A,MATH,SP,DS,RUV,L1,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Representations of Univariate Data,"Level 1 - Create and understand picture charts, line plots, tally charts, bar graphs, circle graphs, and data tables, and use them to solve problems and data tables",,,P,3;,,,Create a scaled picture graph,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,3.MD.3,,18,,,Achievement KSAO,4,pictographs,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f0ea54b-bbf4-45da-9751-3916f605ede7,2016-09-06 T12:54,79397,80570,1,H.A.MATH.SP.DS.RUV.L1.19,H,A,MATH,SP,DS,RUV,L1,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Representations of Univariate Data,"Level 1 - Create and understand picture charts, line plots, tally charts, bar graphs, circle graphs, and data tables, and use them to solve problems and data tables",,,P,3;,,,Solve simple problems using information presented in scaled bar graphs,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,3.MD.3,,19,,,Achievement KSAO,3,bar graphs,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94ebf3fb-0ad5-4ad1-8e5f-a705f1cff381,2016-09-06 T12:54,79399,80572,1,H.A.MATH.SP.DS.RUV.L1.20,H,A,MATH,SP,DS,RUV,L1,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Representations of Univariate Data,"Level 1 - Create and understand picture charts, line plots, tally charts, bar graphs, circle graphs, and data tables, and use them to solve problems and data tables",,,K,3;,,,Determine the appropriate representation for a specific set of data,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,,,20,,,Achievement KSAO,5,mixed graphs,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a62719d-42e7-4f2d-bab9-263a109ed8ff,2016-09-06 T12:54,79401,80574,1,H.A.MATH.SP.DS.RUV.L1.21,H,A,MATH,SP,DS,RUV,L1,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Representations of Univariate Data,"Level 1 - Create and understand picture charts, line plots, tally charts, bar graphs, circle graphs, and data tables, and use them to solve problems and data tables",,,P,4;,,,Create a line plot to display a data set of measurements in fractions with like denominators,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,4.MD.4,,21,,,Achievement KSAO,2,line plots,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7427ab18-0e82-4984-893b-cac28abb48af,2016-09-06 T12:54,79403,80576,1,H.A.MATH.SP.DS.RUV.L1.22,H,A,MATH,SP,DS,RUV,L1,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Representations of Univariate Data,"Level 1 - Create and understand picture charts, line plots, tally charts, bar graphs, circle graphs, and data tables, and use them to solve problems and data tables",,,P,4;,,,Create a line plot to display a data set of measurements in fractions with unlike denominators,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,4.MD.4,,22,,,Achievement KSAO,2,line plots,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f501254-a0f0-496a-9e29-2acdcb4b7a72,2016-09-06 T12:54,79405,80578,1,H.A.MATH.SP.DS.RUV.L1.23,H,A,MATH,SP,DS,RUV,L1,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Representations of Univariate Data,"Level 1 - Create and understand picture charts, line plots, tally charts, bar graphs, circle graphs, and data tables, and use them to solve problems and data tables",,,P,4;,,,"Translate information between tally charts, bar graphs and tables",,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,,,23,,,Achievement KSAO,5,mixed graphs,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cef885c2-4f2a-41c6-9d38-10ee3a77c40e,2016-09-06 T12:54,79407,80580,1,H.A.MATH.SP.DS.RUV.L1.24,H,A,MATH,SP,DS,RUV,L1,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Representations of Univariate Data,"Level 1 - Create and understand picture charts, line plots, tally charts, bar graphs, circle graphs, and data tables, and use them to solve problems and data tables",,,P,4;,,,"Translate information between tables, charts, bar graphs, and pictographs",,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,,,24,,,Achievement KSAO,5,mixed graphs,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d838381-194e-4921-a5f1-813cd4cbfed6,2016-09-06 T12:54,79409,80582,1,H.A.MATH.SP.DS.RUV.L2.1,H,A,MATH,SP,DS,RUV,L2,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Representations of Univariate Data,"Level 2 - Create and understand dot plots, histograms, box-and-whisker plots, and stem-and-leaf plots, and use them to solve problems and data tables",,,P,6;,,,Create dot plots,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,6.SP.4,,1,,,Achievement KSAO,1,dot plots,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccf72d2f-f37e-493e-986d-5e69ca72a2e8,2016-09-06 T12:54,79411,80584,1,H.A.MATH.SP.DS.RUV.L2.2,H,A,MATH,SP,DS,RUV,L2,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Representations of Univariate Data,"Level 2 - Create and understand dot plots, histograms, box-and-whisker plots, and stem-and-leaf plots, and use them to solve problems and data tables",,,P,6;,,,Interpret dot plots,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,6.SP.4,,2,,,Achievement KSAO,1,dot plots,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b99c645e-79aa-4702-a339-32557d937540,2016-09-06 T12:54,79413,80586,1,H.A.MATH.SP.DS.RUV.L2.3,H,A,MATH,SP,DS,RUV,L2,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Representations of Univariate Data,"Level 2 - Create and understand dot plots, histograms, box-and-whisker plots, and stem-and-leaf plots, and use them to solve problems and data tables",,,P,6;,,,Create box-and-whisker plots,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,6.SP.4,,3,,,Achievement KSAO,2,box plots,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd26ebc4-99e5-40c9-a375-e9cfd7c4b629,2016-09-06 T12:54,79415,80588,1,H.A.MATH.SP.DS.RUV.L2.4,H,A,MATH,SP,DS,RUV,L2,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Representations of Univariate Data,"Level 2 - Create and understand dot plots, histograms, box-and-whisker plots, and stem-and-leaf plots, and use them to solve problems and data tables",,,P,6;,,,Interpret box-and-whisker plots,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,6.SP.4,,4,,,Achievement KSAO,2,box plots,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9791edf8-e168-4144-8523-57c9652eacd1,2016-09-06 T12:54,79417,80590,1,H.A.MATH.SP.DS.RUV.L2.5,H,A,MATH,SP,DS,RUV,L2,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Representations of Univariate Data,"Level 2 - Create and understand dot plots, histograms, box-and-whisker plots, and stem-and-leaf plots, and use them to solve problems and data tables",,,P,6;,,,Create stem-and-leaf plots,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,,,5,,,Achievement KSAO,3,stem plots,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c976afaf-3bf3-4c6d-a3e8-3124e4f7dab9,2016-09-06 T12:54,79419,80592,1,H.A.MATH.SP.DS.RUV.L2.6,H,A,MATH,SP,DS,RUV,L2,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Representations of Univariate Data,"Level 2 - Create and understand dot plots, histograms, box-and-whisker plots, and stem-and-leaf plots, and use them to solve problems and data tables",,,P,6;,,,Interpret stem-and-leaf plots,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,,,6,,,Achievement KSAO,3,stem plots,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b32cb8b3-9cb2-4802-b928-5f9dd6ca8a1d,2016-09-06 T12:54,79421,80594,1,H.A.MATH.SP.DS.RUV.L2.7,H,A,MATH,SP,DS,RUV,L2,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Representations of Univariate Data,"Level 2 - Create and understand dot plots, histograms, box-and-whisker plots, and stem-and-leaf plots, and use them to solve problems and data tables",,,P,6;,,,Create histograms,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,6.SP.4,,7,,,Achievement KSAO,4,histograms,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75e61f6f-7836-420d-999a-8b0914279fbe,2016-09-06 T12:54,79423,80596,1,H.A.MATH.SP.DS.RUV.L2.8,H,A,MATH,SP,DS,RUV,L2,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Representations of Univariate Data,"Level 2 - Create and understand dot plots, histograms, box-and-whisker plots, and stem-and-leaf plots, and use them to solve problems and data tables",,,P,6;,,,Interpret histograms,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,6.SP.4,,8,,,Achievement KSAO,4,histograms,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f84c61f4-57b0-4d8e-8612-fdc94183cf39,2016-09-06 T12:54,79425,80598,1,H.A.MATH.SP.DS.RUV.L2.9,H,A,MATH,SP,DS,RUV,L2,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Representations of Univariate Data,"Level 2 - Create and understand dot plots, histograms, box-and-whisker plots, and stem-and-leaf plots, and use them to solve problems and data tables",,,K,6;,,,"Create predictions using dot plots, histograms, box-and-whisker plots, and stem-and-leaf plots",,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,,,9,,,Achievement KSAO,5,combine graphs,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95d10483-4743-4628-9d11-943583da048d,2016-09-06 T12:54,79427,80600,1,H.A.MATH.SP.DS.RUV.L2.10,H,A,MATH,SP,DS,RUV,L2,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Representations of Univariate Data,"Level 2 - Create and understand dot plots, histograms, box-and-whisker plots, and stem-and-leaf plots, and use them to solve problems and data tables",,,K,9;,,,Identify examples of frequency distributions,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,S.ID.1,,10,,,Achievement KSAO,5,combine graphs,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42a9d6a6-0e63-4406-8b71-36f81718274a,2016-09-06 T12:54,79429,80602,1,H.A.MATH.SP.DS.RUV.L2.11,H,A,MATH,SP,DS,RUV,L2,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Representations of Univariate Data,"Level 2 - Create and understand dot plots, histograms, box-and-whisker plots, and stem-and-leaf plots, and use them to solve problems and data tables",,,P,9;,,,"Create frequency distributions using dot plots, histograms, and box-and-whisker plots",,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,S.ID.1,,11,,,Achievement KSAO,5,combine graphs,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e68d0447-2c41-4699-b5e2-b20576c65be4,2016-09-06 T12:54,79431,80604,1,H.A.MATH.SP.DS.RUV.L2.12,H,A,MATH,SP,DS,RUV,L2,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Representations of Univariate Data,"Level 2 - Create and understand dot plots, histograms, box-and-whisker plots, and stem-and-leaf plots, and use them to solve problems and data tables",,,K,9;,,,Identify a preferred graphical representation to illustrate a distribution,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,S.ID.1,,12,,,Achievement KSAO,5,combine graphs,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc84a57e-ef9a-48eb-8c37-bca430ee3a3b,2016-09-06 T12:54,75400,76573,1,H.A.MATH.SP.DS.DD.L1,H,A,MATH,SP,DS,DD,,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Data and Distributions,,,,LC,,L1,Level 1,Find measures of the center of a distribution,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52aee3be-7990-4423-8d7e-53c5592043b9,2016-09-06 T12:54,75401,76574,1,H.A.MATH.SP.DS.DD.L2,H,A,MATH,SP,DS,DD,,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Data and Distributions,,,,LC,,L2,Level 2,Find measures of the spread of a distribution,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759a3a0-764f-48ce-b190-95170c19e7fd,2016-09-06 T12:54,75402,76575,1,H.A.MATH.SP.DS.DD.L3,H,A,MATH,SP,DS,DD,,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Data and Distributions,,,,LC,,L3,Level 3,Describe the shape of a distribution and use it to analyze a dataset,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bb5fa08-b98c-49a1-9b0b-457383f7d07c,2016-09-06 T12:54,75403,76576,1,H.A.MATH.SP.DS.DD.L4,H,A,MATH,SP,DS,DD,,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Data and Distributions,,,,LC,,L4,Level 4,"Interpret center, spread, and shape of a distribution in context, including the effect of outliers",,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a670f83-1fe3-46f7-ad9d-cafe22dfd7d4,2016-09-06 T12:54,79433,80606,1,H.A.MATH.SP.DS.DD.L1.1,H,A,MATH,SP,DS,DD,L1,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Data and Distributions,Level 1 - Find measures of the center of a distribution,,,P,6;,,,Determine the mean of a set of numbers,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,6.SP.3,,1,,,Achievement KSAO,1,measures of center,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9f6c8c6-516f-42fa-a87f-b4f7f926cb1a,2016-09-06 T12:54,79435,80608,1,H.A.MATH.SP.DS.DD.L1.2,H,A,MATH,SP,DS,DD,L1,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Data and Distributions,Level 1 - Find measures of the center of a distribution,,,P,6;,,,Determine the median of a set of numbers.,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,6.SP.3,,2,,,Achievement KSAO,1,measures of center,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40ba66e8-086e-4676-9ba3-c18583313f9d,2016-09-06 T12:54,79437,80610,1,H.A.MATH.SP.DS.DD.L1.3,H,A,MATH,SP,DS,DD,L1,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Data and Distributions,Level 1 - Find measures of the center of a distribution,,,P,6;,,,Determine the mode of a set of numbers,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,6.SP.3,,3,,,Achievement KSAO,1,measures of center,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a362c27-b9ce-4cc1-92c4-8953f846c194,2016-09-06 T12:54,79439,80612,1,H.A.MATH.SP.DS.DD.L1.4,H,A,MATH,SP,DS,DD,L1,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Data and Distributions,Level 1 - Find measures of the center of a distribution,,,K,6;,,,Describe data using the appropriate measure of center,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,6.SP.5.d,,4,,,Achievement KSAO,1,measures of center,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211e3dc7-69e0-4224-a32a-ab291da0d8cc,2016-09-06 T12:54,79441,80614,1,H.A.MATH.SP.DS.DD.L2.1,H,A,MATH,SP,DS,DD,L2,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Data and Distributions,Level 2 - Find measures of the spread of a distribution,,,P,9;,,,Illustrate outliers using a box plot,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,S.ID.3,,1,,,Achievement KSAO,1,measures of spread,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cde631b7-c1b4-484c-87d6-fa5fe4f9c7e9,2016-09-06 T12:54,79443,80616,1,H.A.MATH.SP.DS.DD.L2.2,H,A,MATH,SP,DS,DD,L2,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Data and Distributions,Level 2 - Find measures of the spread of a distribution,,,P,6;,,,Determine the range of a set of numbers,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,6.SP.3,,2,,,Achievement KSAO,1,measures of spread,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9989ee67-2810-4d8f-a08a-7e1fc9656d1f,2016-09-06 T12:54,79445,80618,1,H.A.MATH.SP.DS.DD.L2.3,H,A,MATH,SP,DS,DD,L2,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Data and Distributions,Level 2 - Find measures of the spread of a distribution,,,P,6;,,,Determine the quartiles of a data set,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,6.SP.3,,3,,,Achievement KSAO,1,measures of spread,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99489141-5cad-421d-88ef-dc05e6c298c6,2016-09-06 T12:54,79447,80620,1,H.A.MATH.SP.DS.DD.L2.4,H,A,MATH,SP,DS,DD,L2,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Data and Distributions,Level 2 - Find measures of the spread of a distribution,,,P,6;,,,Determine the interquartile range of a data set,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,6.SP.5.d,,4,,,Achievement KSAO,1,measures of spread,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb5303dc-466d-4a27-bc12-7260b1f8dbf8,2016-09-06 T12:54,79449,80622,1,H.A.MATH.SP.DS.DD.L2.5,H,A,MATH,SP,DS,DD,L2,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Data and Distributions,Level 2 - Find measures of the spread of a distribution,,,P,6;,,,Determine the mean absolute deviation of a data set,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,6.SP.3,,5,,,Achievement KSAO,1,measures of spread,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36229ebd-487e-4f7b-97dc-b1c29628ba03,2016-09-06 T12:54,79451,80624,1,H.A.MATH.SP.DS.DD.L4.1,H,A,MATH,SP,DS,DD,L4,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Data and Distributions,"Level 4 - Interpret center, spread, and shape of a distribution in context, including the effect of outliers",,,K,6;,,,"Determine the effect of outliers on the range,  interquartile range, and mean absolute deviation of a set of data",,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,6.SP.3,,1,,,Achievement KSAO,1,interpret effects,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d73e3e8-810f-4d71-b0ec-687da4aeb309,2016-09-06 T12:54,79453,80626,1,H.A.MATH.SP.DS.DD.L4.2,H,A,MATH,SP,DS,DD,L4,,,Holistic Framework,Core Academics,Math,Statistics and Probability,Descriptive Statistics,Data and Distributions,"Level 4 - Interpret center, spread, and shape of a distribution in context, including the effect of outliers",,,K,6;,,,Determine the best measure of variability,,,,,0,"Lehrer, Kim, Ayers, & Wilson, in press",,6.SP.5.d,,2,,,Achievement KSAO,1,interpret effects,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
